region;code_parcelle;ID_Parcelle;plante_reference;commune;code_postal;code_insee;parcelle_active;nom_parcelle;lieu_dit;climat;typo_pays_principale;bassin_prod__principal;typo_pays_secondaire;bassin_prod__secondaire;topographie;altitude;pourcent_pente;surface;plan_eau;exposition;orientation_vent;enclave;corridor;drain;commentaire_parcelle;orientation_rang_vigne;annee_plantation_vigne;ecart_rang_vigne;precedent_cultural_vigne;desifection_vigne;fumigation_vigne;devitalisation_cep_vigne;arrachage_avec_defonc_vigne;arrachage_sans_defonc_vigne;apport_fumure_vigne;nature_fumure_vigne;tonnage_vigne;fractionnement_vigne;commentaire_vigne;derniere_modif_parcelle_par;derniere_modif_parcelle_le;derniere_modif_donnees_agro_par;derniere_modif_donnees_agro_le;derniere_modif_pratiques_par;derniere_modif_pratiques_le;ID;NOM;NOM_M;INSEE_COM;SAU_2020;SAU_BIO_20;IFT_H0;IFT_T0;IFT_T_hbc0;IFT_T_HH0;cod_c_maj;cod_c_hbc;cod_c_h;c_maj;c_ift_h;c_ift_hbc;p_bio_0;p_bc_0;IFT_T;IFT_T_hbc;IFT_H;IFT_T_HH;IFT_HHhbc;IFTbc;p_bio;p_bc;p_sau
OCCITANIE;MP_GA_LAU_V1;472;Vigne;GAILLAC;81600;81099;t;Le_Clavel;Le_Clavel;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;Bassin viticole;;Bassin viticole;Plaine;150;2 Ã  5 %;1.70;f;Plein soleil;;f;f;f;;Pas de pente;2003;2.20;Vigne;Pas d'intervention;f;f;t;f;f;;0.0;0.0;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;20/11/2018;Barbara CICHOSZ;14/10/2021;COMMUNE_0000000009758825;Gaillac;GAILLAC;81099;2484.06;446.01;0.61;5.4;4.42;4.79;vigne;vigne;BTH;Vigne;Blé tendre d’hiver;Vigne;18;18;5.4;4.42;0.61;4.79;3.81;0.98;18;18;49
NORMANDIE;50760-SILEBAN-02;206;Ble;GATTEVILLE-LE-PHARE;50760;50196;f;Les masses;Roville;OcÃ©anique;Autres;Zone maraÃ®chÃ¨re;;Zone maraÃ®chÃ¨re;Zone maritime non bande cÃ´tiÃ¨re;23;1 Ã  2%;2.08;f;Plein soleil;Information inconnue;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;29/05/2019;;;;;COMMUNE_0000000009730164;Gatteville-le-Phare;GATTEVILLE-LE-PHARE;50196;637.05;65.88;0.93;4.39;4.38;3.45;CHU;CHU;CHU;Chou;Chou;Chou;10;0;4.39;4.38;0.93;3.45;3.44;0.01;10;0;65
NORMANDIE;50760-SILEBAN-03;205;Ble;GATTEVILLE-LE-PHARE;50760;50196;t;Le clos de bas;Roville;OcÃ©anique;Bocage Ã  dominante polyculture Ã©levage;Zone maraÃ®chÃ¨re;BÃ¢tis, milieu rural;Zone maraÃ®chÃ¨re;Zone maritime non bande cÃ´tiÃ¨re;20;1 Ã  2%;1.00;f;Semi ombragÃ©;Ouest;f;f;f;;;;;;;;;;;;;;;;Camila ANDRADE;17/07/2019;Emmanuel GSELL;14/02/2023;Emmanuel GSELL;02/12/2022;COMMUNE_0000000009730164;Gatteville-le-Phare;GATTEVILLE-LE-PHARE;50196;637.05;65.88;0.93;4.39;4.38;3.45;CHU;CHU;CHU;Chou;Chou;Chou;10;0;4.39;4.38;0.93;3.45;3.44;0.01;10;0;65
NORMANDIE;27080-CA27-05;535;Ble;GAUCIEL;27930;27280;t;cerisey;cerisey;Semi-ocÃ©anique;Open field;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plateau;130;2 Ã  5 %;5.00;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Yann PIVAIN;20/04/2020;Yann PIVAIN;25/11/2022;Yann PIVAIN;25/11/2022;COMMUNE_0000000009734596;Gauciel;GAUCIEL;27280;425.5;0;1.84;6.4;6.29;4.55;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;2;6.4;6.29;1.84;4.55;4.45;0.11;0;2;54
PAYS DE LOIRE;PDL-23;432;Salade;GENNES-VAL-DE-LOIRE;49320;49261;t;TrÃ©zan;TrÃ©zan;OcÃ©anique Ã  semi-ocÃ©anique nord;Paysage mixte;Zone maraÃ®chÃ¨re;Bocage Ã  dominante polyculture Ã©levage;Zone maraÃ®chÃ¨re;Plaine;40;1 Ã  2%;14.00;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;JÃ©rÃ©my GOURDIEN;14/04/2020;Celine BOISARD;11/12/2020;Celine BOISARD;21/04/2023;COMMUNE_0000000009745488;Gennes-Val-de-Loire;GENNES-VAL-DE-LOIRE;49261;6951.7;463.02;1.13;2.91;2.83;1.78;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;7;3;2.91;2.83;1.13;1.78;1.7;0.08;7;3;47
PAYS DE LOIRE;PDL-13;142;Mais;GENNETEIL;49490;49228;t;La gliniÃ¨re;La gliniÃ¨re;OcÃ©anique Ã  semi-ocÃ©anique nord;Bocage Ã  dominante polyculture Ã©levage;Bassin arboricole;Zone forestiÃ¨re;Bassin arboricole;Plaine;68;Nulle;7.34;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;JÃ©rÃ©my GOURDIEN;14/04/2020;Celine BOISARD;20/09/2022;Celine BOISARD;20/09/2022;COMMUNE_0000000009744893;Noyant-Villages;NOYANT-VILLAGES;49228;18813.24;2140.6;1.05;2.94;2.84;1.89;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;11;3;2.94;2.84;1.05;1.89;1.79;0.09;11;3;63
HAUTS-DE-FRANCE;PIC 30;291;Salade;GENTELLES;80800;80376;t;DerriÃ¨re la chapelle;Ferme des Tilleuls;Semi-ocÃ©anique Ã  semi-continental;Open field;Zone de grandes cultures;Zone forestiÃ¨re;Zone de grandes cultures;Plateau;102;1 Ã  2%;0.01;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;Marianne DEMEILLEUR;29/03/2021;Marianne DEMEILLEUR;30/03/2023;Marianne DEMEILLEUR;30/03/2023;COMMUNE_0000000009729436;Gentelles;GENTELLES;80376;498.93;46.74;1.77;6.22;6.19;4.45;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;9;0;6.22;6.19;1.77;4.45;4.42;0.03;9;0;90
BOURGOGNE-FRANCHE-COMTÃ‰;BOURG-25-BH;471;Ble;GERLAND;21700;21294;f;maison;;Semi-continental nord;Paysage mixte;Zone de grandes cultures;;Zone de grandes cultures;Plaine;304;Nulle;13.06;f;Plein soleil;;f;f;f;;;;;;;;;;;;;;;;Claire GROSJEAN;21/01/2020;Pascal BRIGAND;16/10/2018;Pascal BRIGAND;16/10/2018;COMMUNE_0000000009746739;Gerland;GERLAND;21294;688.63;45.54;1.38;3.5;3.48;2.11;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;7;0;3.5;3.48;1.38;2.11;2.1;0.01;7;0;33
AUVERGNE-RHÃ”NE-ALPES;AUV63-1;240;Ble;GERZAT;63360;63164;t;LES RAUX;LES RAUX;Semi-continental sud;Open field;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;330;Nulle;6.35;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Eva FICHET;29/06/2021;Eva FICHET;30/04/2020;Eva FICHET;15/03/2021;COMMUNE_0000000009751820;Gerzat;GERZAT;63164;799.93;91.59;1.2;2.66;2.66;1.46;BTH;BTH;MIS;Blé tendre d’hiver;Maïs;Blé tendre d’hiver;11;0;2.66;2.66;1.2;1.46;1.46;0;11;0;49
BOURGOGNE-FRANCHE-COMTÃ‰;FC07 GEVRY;402;Mais;GEVRY;39100;39252;t;Les Manottes;;Semi-continental nord;Zone de marais ou de basse vallÃ©e;;;;Fond de vallÃ©e;194;Nulle;4.10;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Amrane CHABANE CHAOUCHE;10/06/2020;Amrane CHABANE CHAOUCHE;17/02/2020;Amrane CHABANE CHAOUCHE;17/02/2020;COMMUNE_0000000009746971;Gevry;GEVRY;39252;336.32;0;1.04;2.49;2.47;1.46;MIS;MIS;MIS;Maïs;Maïs;Maïs;0;1;2.49;2.47;1.04;1.46;1.44;0.02;0;1;60
CORSE;GHISO;76;Salade;GHISONACCIA;20240;2B123;t;MEDORI salade;Pruniccione;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Zone maraÃ®chÃ¨re;Bocage Ã  dominante polyculture Ã©levage;Zone maraÃ®chÃ¨re;Plaine;15;1 Ã  2%;0.55;f;Plein soleil;Information inconnue;f;f;f;;;;;;;;;;;;;;;;Camila ANDRADE;03/06/2019;Yohan PETIT;14/08/2018;Yohan PETIT;14/08/2018;COMMUNE_0000000009763486;Ghisonaccia;GHISONACCIA;2B123;4566.61;264.63;0.18;4.09;3.66;3.92;PPH;vigne;MIS;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Maïs;Vigne;6;10;4.09;3.66;0.18;3.92;3.49;0.43;6;10;60
CORSE;GHISO-2;524;Ble;GHISONACCIA;20240;2B123;t;MEDORI Salade;Pruniccione;MÃ©diterranÃ©en, zone de l'oranger;Paysage mixte;Zone maraÃ®chÃ¨re;Bocage Ã  dominante polyculture Ã©levage;Zone maraÃ®chÃ¨re;Plaine;15;1 Ã  2%;1.20;f;Plein soleil;Information inconnue;f;f;f;Nouvelle placette 2016;;;;;;;;;;;;;;;Yohan PETIT;26/02/2018;Yohan PETIT;14/08/2018;Yohan PETIT;14/08/2018;COMMUNE_0000000009763486;Ghisonaccia;GHISONACCIA;2B123;4566.61;264.63;0.18;4.09;3.66;3.92;PPH;vigne;MIS;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Maïs;Vigne;6;10;4.09;3.66;0.18;3.92;3.49;0.43;6;10;60
OCCITANIE;LR_V_34_1;66;Vigne;GIGNAC;34150;34114;t;La Gare;La Gare;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;;Bassin viticole;Plaine;49;Nulle;1.99;f;Plein soleil;Nord-Est;f;f;f;;Pas de pente;1997;3.00;Vigne;Chimique;f;f;t;f;f;;0.0;0.0;;Camila ANDRADE;05/06/2019;Nicolas ANDRE;05/01/2023;Nicolas ANDRE;05/01/2023;COMMUNE_0000000009759912;Gignac;GIGNAC;34114;890.26;119.58;0.39;8.77;7.62;8.38;vigne;vigne;BDH;Vigne;Blé dur d’hiver;Vigne;13;13;8.77;7.62;0.39;8.38;7.23;1.15;13;13;30
OCCITANIE;LR_V_34_2;65;Vigne;GIGNAC;34150;34114;t;13 Vents;13 Vents;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;;Bassin viticole;Plaine;89;5 Ã  10 %;0.72;f;Plein soleil;Nord-Est;f;f;f;;Dans le sens de la pente ;1988;3.00;Vigne;Pas d'intervention;f;f;t;f;f;;0.0;0.0;;Camila ANDRADE;05/06/2019;Nicolas ANDRE;05/01/2023;Nicolas ANDRE;05/01/2023;COMMUNE_0000000009759912;Gignac;GIGNAC;34114;890.26;119.58;0.39;8.77;7.62;8.38;vigne;vigne;BDH;Vigne;Blé dur d’hiver;Vigne;13;13;8.77;7.62;0.39;8.38;7.23;1.15;13;13;30
OCCITANIE;MP_GAR_AV_B2;162;Ble;GIMAT;82500;82068;t;En_Bidounet;En_Bidounet;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;;;;Bas de coteau;150;5 Ã  10 %;10.79;f;Plein soleil;Est;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;20/10/2021;Barbara CICHOSZ;20/10/2021;COMMUNE_0000000009759076;Gimat;GIMAT;82068;884;38.66;1;2.58;2.56;1.57;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;4;1;2.58;2.56;1;1.57;1.56;0.02;4;1;87
ILE-DE-FRANCE;IF_077_01;48;Ble;GIRONVILLE;77890;77207;t;L'Avenir;L'avenir;Semi-ocÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;100;1 Ã  2%;10.00;f;Plein soleil;Sud-Ouest;f;f;f;;;;;;;;;;;;;;;;MarlÃ¨ne MOITY;28/07/2020;MarlÃ¨ne MOITY;28/07/2020;MarlÃ¨ne MOITY;04/01/2023;COMMUNE_0000000009741279;Gironville;GIRONVILLE;77207;1296.16;25.62;1.89;5.1;5.06;3.21;ORP;ORP;ORP;Orge de printemps;Orge de printemps;Orge de printemps;2;1;5.1;5.06;1.89;3.21;3.17;0.04;2;1;94
BOURGOGNE-FRANCHE-COMTÃ‰;BOURG-09-VI;484;Vigne;GIVRY;71640;71221;t;Russilly;Russilly;Semi-continental sud;Paysage mixte;Bassin viticole;BÃ¢tis, milieu rural;Bassin viticole;Haut de coteau;345;2 Ã  5 %;14.41;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;1980;1.00;Prairie;Pas d'intervention;f;f;t;f;t;Organique;5.0;1.0;;Claire GROSJEAN;09/06/2020;Fabienne SALVI;31/01/2022;Fabienne SALVI;31/01/2022;COMMUNE_0000000009748118;Givry;GIVRY;71221;913.05;14.01;1.19;5.92;5.22;4.73;vigne;vigne;ORH;Vigne;Orge d'hiver;Vigne;2;12;5.92;5.22;1.19;4.73;4.03;0.7;2;12;35
PROVENCE-ALPES-COTE D'AZUR;PACA-14;456;Vigne;GOULT;84220;84051;t;MourvÃ¨dre Gardie;La VerriÃ¨re;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;Paysage mixte;Bassin viticole;Haut de coteau;232;1 Ã  2%;4.60;f;Plein soleil;Nord;f;f;f;Corriger les donnÃ©es VIGNE de cette parcelle;Perpendiculaire Ã  la pente;2004;2.00;Vigne;Pas d'intervention;f;f;t;f;f;;;;;Marc CHOVELON;17/03/2022;Marc CHOVELON;17/03/2022;Marc CHOVELON;01/06/2022;COMMUNE_0000000009758724;Goult;GOULT;84051;911.18;132.03;0.21;4.9;3.94;4.69;vigne;vigne;LAV;Vigne;Lavande / Lavandin;Vigne;14;20;4.9;3.94;0.21;4.69;3.73;0.97;14;20;38
NOUVELLE-AQUITAINE;PCB11;35;Ble;GOURGE;79200;79135;f;Laise Bernard;La Plaine de La Chaise;OcÃ©anique Ã  semi ocÃ©anique sud;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Plateau;164;Nulle;3.25;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;CÃ©lia PETITCOLLIN;15/05/2023;CÃ©lia PETITCOLLIN;14/06/2022;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009748219;Gourgé;GOURGE;79135;4031.34;600.45;0.44;1.06;1.05;0.62;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;15;1;1.06;1.05;0.44;0.62;0.61;0.01;15;1;80
NORMANDIE;27079 - LEGTA Chambray - 02;419;Ble;GOUVILLE;27240;27198;t;gouville conv P6 ;Le cormier;OcÃ©anique;Open field;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;160;1 Ã  2%;15.55;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;ISABELLE RAIMBOURG;23/11/2021;Emmanuel GSELL;14/02/2023;ISABELLE RAIMBOURG;14/12/2022;COMMUNE_0000000009736125;Mesnils-sur-Iton;MESNILS-SUR-ITON;27198;9425.35;152.21;1.82;5.87;5.83;4.04;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;5.87;5.83;1.82;4.04;4.01;0.03;2;1;75
NORMANDIE;14680_CREPAN14_09;554;Mais;GOUVIX;14680;14309;t;La BaconniÃ¨re;La BaconniÃ¨re;OcÃ©anique Ã  semi-ocÃ©anique nord;Open field;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;102;2 Ã  5 %;4.90;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Julien BENOIST;30/06/2020;Julien BENOIST;21/10/2022;Julien BENOIST;21/10/2022;COMMUNE_0000000009734672;Gouvix;GOUVIX;14309;258.98;125.95;0.67;1.88;1.87;1.21;PTR;BTH;BTH;Autre prairie temporaire de 5 ans ou moins;Blé tendre d’hiver;Blé tendre d’hiver;49;0;1.88;1.87;0.67;1.21;1.21;0.01;49;0;50
BRETAGNE;MAIISE1;212;Mais;GOVEN;35580;35123;t;Bolac;Bolac;Semi-ocÃ©anique;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Bas de coteau;48;2 Ã  5 %;5.00;f;Semi ombragÃ©;Ouest;f;t;f;tÃªte de talweg;;;;;;;;;;;;;;;Louis LEROUX;10/06/2020;Isabelle SENEGAS;12/06/2023;Isabelle SENEGAS;12/06/2023;COMMUNE_0000000009742043;Goven;GOVEN;35123;2073.45;276.87;0.86;1.92;1.89;1.06;MIE;MIE;MIE;Maïs ensilage;Maïs ensilage;Maïs ensilage;13;1;1.92;1.89;0.86;1.06;1.04;0.03;13;1;52
HAUTS-DE-FRANCE;PIC 22;374;Mais;GRANDFRESNOY;60680;60284;t;le jardin;La sucrerie;OcÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plateau;88;;2.98;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Vincent DUVAL;23/03/2021;Alexis BLIOT;10/01/2023;Alexis BLIOT;10/01/2023;COMMUNE_0000000009732091;Grandfresnoy;GRANDFRESNOY;60284;871.5;0;1.98;5.04;5.04;3.06;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;0;5.04;5.04;1.98;3.06;3.06;0;0;0;81
HAUTS-DE-FRANCE;PIC 18;38;Ble;GRANDLUP-ET-FAY;2350;2353;t;PIC - 18;Chantrud;OcÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;84;1 Ã  2%;4.15;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;Vincent DUVAL;25/03/2021;;;Nicolas JULLIER;14/04/2020;COMMUNE_0000000009730265;Grandlup-et-Fay;GRANDLUP-ET-FAY;2353;1893.11;96.34;1.82;5.97;5.95;4.15;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;5;0;5.97;5.95;1.82;4.15;4.14;0.02;5;0;92
HAUTS-DE-FRANCE;PIC 26;133;Mais;GRANDLUP-ET-FAY;2350;2353;t;PIC - 26;Chantrud;OcÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;84;Nulle;15.00;f;Plein soleil;Sud-Ouest;f;f;f;;;;;;;;;;;;;;;;Vincent DUVAL;25/03/2021;;;Nicolas JULLIER;14/04/2020;COMMUNE_0000000009730265;Grandlup-et-Fay;GRANDLUP-ET-FAY;2353;1893.11;96.34;1.82;5.97;5.95;4.15;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;5;0;5.97;5.95;1.82;4.15;4.14;0.02;5;0;92
NOUVELLE-AQUITAINE;PCM7;69;Mais;GRANZAY-GRIPT;79360;79137;t;Pascal ECARLAT;La BlotiÃ¨re;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Fond de vallÃ©e;34;Nulle;9.01;f;Semi ombragÃ©;Information inconnue;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;13/06/2021;CÃ©lia PETITCOLLIN;14/06/2022;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009750129;Granzay-Gript;GRANZAY-GRIPT;79137;1733.45;581.24;0.92;2.27;2.24;1.35;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;34;1;2.27;2.24;0.92;1.35;1.32;0.03;34;1;80
NOUVELLE-AQUITAINE;PCM8;204;Mais;GRANZAY-GRIPT;79360;79137;t;GAEC la Figeasse;La Figeasse;OcÃ©anique Ã  semi ocÃ©anique sud;Bocage Ã  dominante polyculture Ã©levage;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plateau;34;Nulle;7.01;f;Semi ombragÃ©;Information inconnue;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;13/06/2021;CÃ©lia PETITCOLLIN;14/06/2022;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009750129;Granzay-Gript;GRANZAY-GRIPT;79137;1733.45;581.24;0.92;2.27;2.24;1.35;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;34;1;2.27;2.24;0.92;1.35;1.32;0.03;34;1;80
PROVENCE-ALPES-COTE D'AZUR;PACA-16;440;Mais;GREOUX-LES-BAINS;4800;4094;t;PACA-16;Les Iscles;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Zone de grandes cultures;BÃ¢tis, milieu suburbain;Zone de grandes cultures;Plaine;288;1 Ã  2%;11.81;t;Semi ombragÃ©;Est;f;t;f;Parcelle en bordure de riviÃ¨re avec prÃ©sence d'une bande forestiÃ¨re.;;;;;;;;;;;;;;;Florence FRAISSE;08/04/2020;Christophe GIRARDET;14/11/2022;Christophe GIRARDET;18/05/2022;COMMUNE_0000000009759166;Gréoux-les-Bains;GREOUX-LES-BAINS;4094;2801.62;359.87;0.29;1.04;0.93;0.76;SPL;VRG;LAV;Surface pastorale - ressources fourragères ligneuses prédominantes;Lavande / Lavandin;Verger;13;11;1.04;0.93;0.29;0.76;0.64;0.12;13;11;40
GRAND-EST;AL016;293;Mais;GRUSSENHEIM;68320;68110;t;BERGHEIMER RIED;RIED;Semi-continental nord;Paysage mixte;Zone de grandes cultures;Milieux aquatiques, zones humides;Zone de grandes cultures;Plaine;171;Nulle;5.10;f;Semi ombragÃ©;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;Christiane SCHAUB;02/02/2021;Christiane SCHAUB;05/02/2018;Christiane SCHAUB;29/11/2018;COMMUNE_0000000009740718;Grussenheim;GRUSSENHEIM;68110;614.58;2.83;1.55;3.16;3.14;1.61;MIS;MIS;MIS;Maïs;Maïs;Maïs;0;0;3.16;3.14;1.55;1.61;1.59;0.02;0;0;81
GRAND-EST;AL022;542;Mais;GRUSSENHEIM;68320;68110;t;HERTEN;HERTEN;Continental;Paysage mixte;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;177;Nulle;8.62;f;Semi ombragÃ©;Ouest;f;t;f;;;;;;;;;;;;;;;;Mathie COMPAGNONE;27/07/2021;Mathie COMPAGNONE;07/07/2022;Claire GILBERT;24/05/2023;COMMUNE_0000000009740718;Grussenheim;GRUSSENHEIM;68110;614.58;2.83;1.55;3.16;3.14;1.61;MIS;MIS;MIS;Maïs;Maïs;Maïs;0;0;3.16;3.14;1.55;1.61;1.59;0.02;0;0;81
HAUTS-DE-FRANCE;62370GUE;416;Ble;GUEMPS;62370;62393;t;Le marais;;OcÃ©anique Ã  semi-ocÃ©anique nord;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;3;1 Ã  2%;6.00;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Samuel BUECHE;23/07/2020;Samuel BUECHE;30/01/2023;Samuel BUECHE;30/01/2023;COMMUNE_0000000009726998;Guemps;GUEMPS;62393;1290.25;0;1.74;5.83;5.77;4.09;BTH;PTC;BTN;Blé tendre d’hiver;Betterave non fourragère / Bette;Pomme de terre de consommation;0;1;5.83;5.77;1.74;4.09;4.03;0.06;0;1;82
HAUTS-DE-FRANCE;62138HAI;397;Salade;HAISNES;62090;62401;t;le HÃ©risson;;OcÃ©anique Ã  semi-ocÃ©anique nord;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;34;Nulle;11.00;f;Semi ombragÃ©;Ouest;f;f;f;;;;;;;;;;;;;;;;Samuel BUECHE;23/07/2020;Samuel BUECHE;27/01/2023;Samuel BUECHE;27/01/2023;COMMUNE_0000000009727575;Haisnes;HAISNES;62401;307.04;102.02;1.36;5.72;5.63;4.36;BTH;PTC;PTC;Blé tendre d’hiver;Pomme de terre de consommation;Pomme de terre de consommation;33;2;5.72;5.63;1.36;4.36;4.28;0.09;33;2;55
HAUTS-DE-FRANCE;PIC 20;284;Ble;HAUTS TALICAN;60390;60054;t;PIC - 20;1, rue Titon;Semi-ocÃ©anique Ã  semi-continental;Paysage mixte;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;127;Nulle;11.70;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Vincent DUVAL;25/03/2021;Audrey WARIN;29/04/2020;Audrey WARIN;22/10/2020;COMMUNE_0000002200276591;Les Hauts-Talican;LES HAUTS-TALICAN;60054;1530.86;366.28;1.31;3.82;3.8;2.51;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;24;1;3.82;3.8;1.31;2.51;2.49;0.02;24;1;67
GRAND-EST;12ENICA51007;110;Vigne;HAUTVILLERS;51160;51287;t;Moet;les hautes priÃ¨res;Semi-continental nord;Open field;Bassin viticole;Paysage mixte;Bassin viticole;Bas de coteau;170;10 Ã  20 %;1.08;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;1990;1.20;Vigne;Information inconnue;f;f;f;f;f;Information inconnue;0.0;0.0;;AurÃ©lie DUPEYRON;08/06/2020;J BEUZELIN;06/12/2022;J BEUZELIN;06/12/2022;COMMUNE_0000000009733906;Hautvillers;HAUTVILLERS;51287;216.95;10.65;1;12.48;9.56;11.48;vigne;vigne;MIS;Vigne;Maïs;Vigne;5;23;12.48;9.56;1;11.48;8.56;2.92;5;23;18
GRAND-EST;12ENICA51009;24;Vigne;HAUTVILLERS;51160;51287;t;Bliard;les Montecuelles;Semi-continental nord;Open field;Bassin viticole;Paysage mixte;Bassin viticole;Haut de coteau;115;10 Ã  20 %;0.06;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;1990;1.20;Vigne;Information inconnue;f;f;f;f;f;Information inconnue;0.0;0.0;;AurÃ©lie DUPEYRON;08/06/2020;J BEUZELIN;13/01/2020;J BEUZELIN;03/05/2023;COMMUNE_0000000009733906;Hautvillers;HAUTVILLERS;51287;216.95;10.65;1;12.48;9.56;11.48;vigne;vigne;MIS;Vigne;Maïs;Vigne;5;23;12.48;9.56;1;11.48;8.56;2.92;5;23;18
GRAND-EST;12ENICA51010;109;Vigne;HAUTVILLERS;51160;51287;t;taittinger;Les MontÃ©cuelles;Semi-continental nord;Open field;Bassin viticole;Paysage mixte;Bassin viticole;Bas de coteau;93;10 Ã  20 %;0.26;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;1990;1.20;Vigne;Information inconnue;f;f;f;f;t;Organo-minÃ©rale;1.0;1.0;;AurÃ©lie DUPEYRON;08/06/2020;J BEUZELIN;05/12/2022;J BEUZELIN;03/05/2023;COMMUNE_0000000009733906;Hautvillers;HAUTVILLERS;51287;216.95;10.65;1;12.48;9.56;11.48;vigne;vigne;MIS;Vigne;Maïs;Vigne;5;23;12.48;9.56;1;11.48;8.56;2.92;5;23;18
